취업일자,연령,장애유형,중증여부,근무지역,취업직종대분류,자치구
2022-09-13,43.0,지체장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-09-13,33.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-09-13,44.0,정신장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,25.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,20.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-06-13,61.0,정신장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-06-17,23.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,33.0,뇌병변장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,58.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,28.0,신장장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,44.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,59.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-06-01,24.0,뇌병변장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,24.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,61.0,청각장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,23.0,시각장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,49.0,정신장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,45.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,53.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,57.0,시각장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,23.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,25.0,뇌병변장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-05-16,50.0,정신장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-06-01,51.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-02-07,29.0,뇌병변장애,경증,서울 중구,경영·행정·사무직,중구
2022-01-05,23.0,지적장애,중증,서울 중구,청소 및 기타 개인서비스직,중구
2022-11-01,26.0,자폐성장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-11-01,21.0,지적장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-11-01,24.0,자폐성장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-08-08,19.0,시각장애,중증,서울 송파구,스포츠·레크리에이션직,송파구
2022-08-11,22.0,청각장애,중증,서울 송파구,스포츠·레크리에이션직,송파구
2022-08-08,20.0,지체장애,경증,서울 송파구,스포츠·레크리에이션직,송파구
2022-11-01,25.0,자폐성장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-08-08,35.0,지적장애,중증,서울 송파구,스포츠·레크리에이션직,송파구
2022-11-01,22.0,자폐성장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-11-01,27.0,자폐성장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-08-08,26.0,시각장애,경증,서울 송파구,스포츠·레크리에이션직,송파구
2022-02-01,37.0,지체장애,중증,서울 송파구,스포츠·레크리에이션직,송파구
2022-02-01,37.0,지체장애,경증,서울 송파구,스포츠·레크리에이션직,송파구
2022-02-01,66.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-01,57.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-01,65.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-01,69.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,59.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-01,61.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-03-01,63.0,시각장애,중증,서울 강북구,경영·행정·사무직,강북구
2022-03-01,50.0,시각장애,중증,서울 강북구,청소 및 기타 개인서비스직,강북구
2022-03-01,33.0,시각장애,중증,서울 강북구,청소 및 기타 개인서비스직,강북구
2022-06-22,40.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-06-15,22.0,시각장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-06-09,34.0,시각장애,중증,서울 관악구,예술·디자인·방송직,관악구
2022-01-01,24.0,지적장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,30.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,28.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,31.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,19.0,시각장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,49.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,55.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,32.0,시각장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,47.0,시각장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,58.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,24.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,42.0,시각장애,중증,서울 관악구,교육직,관악구
2022-01-01,28.0,시각장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,64.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,35.0,시각장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,28.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,43.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-01,62.0,시각장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,48.0,시각장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-03-07,36.0,시각장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-03-01,31.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-17,43.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-01-17,42.0,시각장애,중증,서울 관악구,보건·의료직,관악구
2022-06-20,49.0,지체장애,경증,서울 영등포구,관리직(임원·부서장),영등포구
2022-05-23,56.0,지체장애,중증,서울 은평구,운전·운송직,은평구
2022-03-14,22.0,지적장애,중증,서울 강남구,스포츠·레크리에이션직,강남구
2022-03-14,54.0,지체장애,경증,서울 강남구,스포츠·레크리에이션직,강남구
2022-03-14,61.0,지체장애,경증,서울 강남구,스포츠·레크리에이션직,강남구
2022-03-14,31.0,시각장애,중증,서울 강남구,스포츠·레크리에이션직,강남구
2022-03-14,37.0,지체장애,경증,서울 강남구,스포츠·레크리에이션직,강남구
2022-03-14,34.0,청각장애,중증,서울 강남구,스포츠·레크리에이션직,강남구
2022-01-18,28.0,지적장애,중증,서울 동작구,음식 서비스직,동작구
2022-07-13,21.0,지체장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-07-13,27.0,정신장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-07-13,22.0,청각장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-12-05,39.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-12-05,65.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-12-05,60.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-12-05,69.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-12-05,67.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-05-04,63.0,지체장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-03-24,29.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,60.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,52.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,37.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,70.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,55.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,61.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,55.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,60.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,61.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-06,53.0,시각장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-01-05,50.0,시각장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-03-28,47.0,시각장애,중증,서울 강동구,청소 및 기타 개인서비스직,강동구
2022-02-07,30.0,시각장애,중증,서울 성동구,청소 및 기타 개인서비스직,성동구
2022-10-01,27.0,간장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-12-01,34.0,뇌병변장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-10-04,31.0,지적장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-09-29,24.0,청각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-31,32.0,언어장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-01,39.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-10-04,35.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-01,25.0,지적장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-10-04,24.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-02,31.0,지적장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-01,23.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-07-01,35.0,청각장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-06-02,34.0,뇌병변장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-05-02,27.0,뇌병변장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-04-01,32.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-06-02,27.0,정신장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-01-01,45.0,정신장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-01-01,32.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-03-01,21.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-02-01,21.0,자폐성장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-03-01,26.0,정신장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-02-01,24.0,자폐성장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-03-01,34.0,정신장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-05-01,52.0,지체장애,중증,서울 강서구,청소 및 기타 개인서비스직,강서구
2022-10-17,25.0,자폐성장애,중증,서울 금천구,정보통신 연구개발직 및 공학기술직,금천구
2022-07-01,64.0,시각장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-07-04,19.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,65.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,63.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,24.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,54.0,신장장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,37.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,52.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,71.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,48.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,28.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,59.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,67.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,20.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,24.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,59.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,63.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,41.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,62.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,69.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,40.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,67.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,71.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,73.0,시각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-01-01,45.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
